feature_name,rank
MEF2BNB-MEF2B,0.396127579702816
NWD1,0.395945497750662
FAM181B,0.395776273505529
CD7,0.395640488569736
CCL26,0.395433913065325
HLA-DMB,0.395332877659687
TSPO,0.395303089314908
SLC1A5,0.395279794116875
ABCC2,0.395045390069455
CARD10,0.394897877985027
LAPTM5,0.394609532435143
SCNN1A,0.394439429162252
NEUROG3,0.394042133382783
RDH5,0.393531400297243
SLC5A10,0.393438063066472
ASPRV1,0.393375733542232
SQRDL,0.393111295135542
PMF1-BGLAP,0.392947388355807
ETV2,0.392715841222964
SELL,0.392701311873561
MAMDC2,0.392544397006814
VEGFA,0.392322873719615
BANP,0.392009117898449
SIK1,0.391570611141607
CD2,0.391033760785269
SIGLEC9,0.390610801036058
SLC2A3,0.390557636958097
SNX33,0.390460071447058
PERP,0.39034092570709
BCAT2,0.3903121647189
GLIS1,0.390013896956234
BCAM,0.389736465355288
MAPKAPK2,0.389530095819053
EPHX1,0.389377661228248
HAMP,0.389134181079656
CCDC160,0.388951016186073
NBEAL2,0.388708832248886
APOBEC3A,0.388283035414688
TNNT3,0.388273487920932
RFNG,0.387827905267266
RP11-514P8.7,0.387591152463114
IRAK3,0.387464196050482
GATA3,0.387323936753344
FAM151A,0.387203341240215
CRYAA,0.386732265746778
FCGR3A,0.386652583896445
ARAP1,0.386137438855477
ID3,0.386068191561918
GIPR,0.385970133404868
SERPINA3,0.385732103377514
ZNF768,0.385623329250924
S1PR3,0.38548901473426
FAM43B,0.385447575043042
RAPGEF3,0.385444574100058
RASA4B,0.384749994288288
AC187652.1,0.384590128137256
ARPC1B,0.384514081359174
CDK2,0.384433766599124
CFH,0.384299326915807
KLKB1,0.384138756629225
CRYAB,0.384091091033236
IFITM3,0.383889102887261
NBPF10,0.383834773625038
TGFB2,0.383792675759241
CSF1R,0.383704985690603
EGFL8,0.383524852597502
AJUBA,0.383249339364375
SLC15A3,0.383205766233521
MARCO,0.382574746796616
TGFB3,0.382342821167433
BTLA,0.381927831314086
FGFR4,0.381902759678143
SLC35G5,0.381637496257237
CRABP2,0.38149294103645
SLC2A14,0.381308329306599
LRCH4,0.381179086406137
WAS,0.38111399742566
HS3ST3B1,0.38076566389415
HSPD1,0.38059180743084
BOC,0.380492574888093
LSMEM2,0.380305691332248
TEKT5,0.380193884352863
PIM1,0.38016730825758
RAB13,0.379497125960419
CYP1B1,0.379280430068419
TMEM119,0.379156509951107
IL9,0.378924370482847
HSP90AA1,0.378121928354459
KIAA1024L,0.377760078186217
